L,phi,psi,omega,d,theta,rg,re,R,R2
32,-119.0,64.0,180,3.0247069748309676,127.6682984127268,44.209006535888044,88.38265965123976,0.423638936548,0.4236111111111111
32,-119.0,65.0,180,3.033474694452386,128.5102167814749,44.387071477814345,88.7365742137035,0.425013641916,0.425
32,-119.0,66.0,180,3.0420981366576707,129.35335617882984,44.56285391630333,89.08923418039011,0.4263883087,0.4263888888888889
32,-119.0,67.0,180,3.0505802872022296,130.19768532957843,44.73640133785452,89.44049651072618,0.427763014067,0.42777777777777776
32,-119.0,68.0,180,3.058924049923311,131.04317360426091,44.907738834430766,89.78964632193767,0.429137719434,0.42916666666666664
32,-119.0,69.0,180,3.0671322488833366,131.8897909989775,45.07687208497613,90.1355502467107,0.430512424802,0.4305555555555556
32,-119.0,70.0,180,3.0752076304549623,132.73750811576275,45.243793648672195,90.47687960098264,0.431887130169,0.43194444444444446
32,-119.0,71.0,180,3.0831528653486107,133.58629614350977,45.40849072169983,90.81235983189279,0.433261835536,0.43333333333333335
32,-119.0,72.0,180,3.0909705505832883,134.4361268394263,45.57095426927763,91.14100584989859,0.434636540903,0.43472222222222223
32,-119.0,73.0,180,3.0986632114015236,135.2869725110054,45.73118648767031,91.46229906566911,0.436011246271,0.4361111111111111
32,-119.0,74.0,180,3.106233303129347,136.13880599849438,45.889206056643594,91.77627735825338,0.437385951638,0.4375
32,-119.0,75.0,180,3.1136832129822127,136.99160065784477,46.045050084757314,92.08352511729218,0.438760657005,0.4388888888888889
32,-119.0,76.0,180,3.121015261817846,137.84533034412772,46.19877267796513,92.38506571036424,0.440331787436,0.44027777777777777
32,-119.0,77.0,180,3.1282317058369786,138.699969395399,46.350439974509946,92.6821784528741,0.441706492803,0.44166666666666665
32,-119.0,78.0,180,3.1353347382329706,139.55549261699844,46.50012312064492,92.97617461690774,0.443081198171,0.44305555555555554
32,-119.0,79.0,180,3.142326490791331,140.41187526626885,46.64789065677386,93.26817244942991,0.444455903538,0.4444444444444444
32,-119.0,80.0,180,3.1492090354401356,141.2690930376799,46.79380098037907,93.55891182011422,0.445830570322,0.44583333333333336
32,-119.0,81.0,180,3.1559843857523737,142.12712204834287,46.93789721760615,93.84864210806275,0.447205275689,0.44722222222222224
32,-119.0,82.0,180,3.1626544984012206,142.98593882390273,47.080204687524024,94.13709971599675,0.448579981057,0.4486111111111111
32,-119.0,83.0,180,3.1692212745692543,143.84552028479382,47.220731584439896,94.42357963375628,0.449954686424,0.45
32,-119.0,84.0,180,3.175686561312624,144.70584373284626,47.35947281776282,94.70708405211839,0.451329391791,0.4513888888888889
32,-119.0,85.0,180,3.1820521528811456,145.56688683823083,47.49641624069907,94.9865207569655,0.452704097158,0.4527777777777778
32,-119.0,86.0,180,3.1883197919953137,146.42862762672905,47.63154934805739,95.26091200199498,0.454078802526,0.45416666666666666
32,-119.0,87.0,180,3.1944911710812147,147.29104446731736,47.76486633397792,95.52957856205303,0.455453507893,0.45555555555555555
32,-119.0,88.0,180,3.2005679334642503,148.15411606005338,47.89637326073893,95.79226324431357,0.45682821326,0.45694444444444443
32,-119.0,89.0,180,3.2065516745226397,149.0178214242528,48.02609083380759,96.04917495454013,0.458202918627,0.4583333333333333
32,-119.0,90.0,180,3.212443942801612,149.88213988694585,48.15405418525845,96.30094624929477,0.459774049058,0.4597222222222222
32,-119.0,91.0,180,3.218246241089159,150.74705107160273,48.280309638091694,96.5485135957678,0.461148754425,0.46111111111111114
32,-119.0,92.0,180,3.223960027454253,151.61253488711745,48.404910054997096,96.79294677145434,0.462523459793,0.4625
32,-119.0,93.0,180,3.2295867162483565,152.47857151703963,48.52790790794181,97.03525485006936,0.46389816516,0.4638888888888889
32,-119.0,94.0,180,3.2351276790710797,153.34514140904471,48.64934950979689,97.2762107410796,0.465272831944,0.4652777777777778
32,-119.0,95.0,180,3.240584245700769,154.2122252646328,48.76926964812181,97.51622116170084,0.466647537312,0.4666666666666667
32,-119.0,96.0,180,3.245957704990816,155.07980402904604,48.8876891495724,97.7552687592786,0.468022242679,0.46805555555555556
32,-119.0,97.0,180,3.2512493057324625,155.94785888139654,49.00461436292877,97.99293226933932,0.469396948046,0.46944444444444444
32,-119.0,98.0,180,3.2564602574848145,156.81637122499478,49.120039766326336,98.2284815247731,0.470771653413,0.4708333333333333
32,-119.0,99.0,180,3.2615917313727874,157.68532267787006,49.23395269923996,98.46102732425328,0.472146358781,0.4722222222222222
32,-119.0,100.0,180,3.266644860853667,158.55469506347498,49.3463387438046,98.689695572568,0.473521064148,0.4736111111111111
32,-119.0,101.0,180,3.2716207424529453,159.42447040156478,49.45718767216702,98.91379479846732,0.474895769515,0.475
32,-119.0,102.0,180,3.2765204364700624,160.29463089924357,49.56649807835971,99.13294523593427,0.476270474882,0.47638888888888886
32,-119.0,103.0,180,3.281344967654682,161.16515894217045,49.67428015525005,99.34714660790888,0.477645180249,0.4777777777777778
32,-119.0,104.0,180,3.2860953258540486,162.0360370859161,49.78055630303329,99.55677382232633,0.47921631068,0.4791666666666667
32,-119.0,105.0,180,3.29077246663204,162.9072480474636,49.88535869113597,99.76250233583147,0.480591016048,0.48055555555555557
32,-119.0,106.0,180,3.2953773118603955,163.77877469684535,49.988725627260585,99.96518027174098,0.481965721415,0.48194444444444445
32,-119.0,107.0,180,3.2999107502826597,164.65060004890873,50.0906964597552,100.16567062742278,0.483340426782,0.48333333333333334
32,-119.0,108.0,180,3.3043736380513296,165.5227072552041,50.19130590709561,100.36469438655891,0.484715093567,0.4847222222222222
32,-119.0,109.0,180,3.308766799238634,166.39507959598674,50.29058016296119,100.56270420650053,0.486089798934,0.4861111111111111
32,-119.0,110.0,180,3.31309102632142,167.26770047232745,50.388533679652305,100.75981008791716,0.487464504301,0.4875
32,-119.0,111.0,180,3.3173470806405154,168.14055339832362,50.48516926385035,100.95577219564663,0.488839209668,0.4888888888888889
32,-119.0,112.0,180,3.3215356928349835,169.01362199340488,50.58047907922033,101.15005680800962,0.490213915035,0.49027777777777776
32,-119.0,113.0,180,3.3256575632516054,169.88688997472698,50.67444870042614,101.3419478353526,0.491588620403,0.49166666666666664
32,-119.0,114.0,180,3.3297133623299455,170.76034114964656,50.7670614317125,101.53068740279681,0.49296332577,0.4930555555555556
32,-119.0,115.0,180,3.3337037309632866,171.63395940827098,50.858303530011845,101.71562257514174,0.494338031137,0.49444444444444446
32,-119.0,116.0,180,3.337629280835743,172.50772871607748,50.94816784352646,101.89632677535431,0.495712736504,0.49583333333333335
32,-119.0,117.0,180,3.3414905947357956,173.38163310659414,51.03665661901022,102.07267703076141,0.497087441872,0.49722222222222223
32,-119.0,118.0,180,3.345288226846492,174.25565667413778,51.12378246240744,102.24487246734749,0.498658572303,0.4986111111111111
32,-119.0,119.0,180,3.3490227030125213,175.12978356660207,51.20956632768304,102.41339137969909,0.50003327767,0.5
32,-119.0,120.0,180,3.3526945209843526,176.00399797828973,51.29403475001766,102.57889756125299,0.501407983037,0.5013888888888889
32,-119.0,121.0,180,3.356304150639595,176.87828414278383,51.377215711263446,102.74211428929647,0.502782688404,0.5027777777777778
32,-119.0,122.0,180,3.359852034181721,177.75262632585043,51.45913382916683,102.90368910264868,0.504157355189,0.5041666666666667
32,-119.0,123.0,180,3.3633385863162686,178.62700881836903,51.53980680907198,103.06407660043381,0.505532060556,0.5055555555555555
32,-119.0,124.0,180,3.366764194404598,179.5014159292829,51.619242894463696,103.2234594177056,0.506906765923,0.5069444444444444
32,-119.0,125.0,180,3.3701292185952867,180.37583197856443,51.697439990915555,103.381721258881,0.50828147129,0.5083333333333333
32,-119.0,126.0,180,3.373433991933179,181.25024129019027,51.774386968454856,103.53847698422015,0.509656176658,0.5097222222222222
32,-119.0,127.0,180,3.3766788204461218,182.12462818511878,51.850066493661544,103.69315120282626,0.511030882025,0.5111111111111111
32,-119.0,128.0,180,3.3798639832093693,182.9989769742656,51.92445863739264,103.84509050901936,0.512405587392,0.5125
32,-119.0,129.0,180,3.3829897323876135,183.87327195147103,51.99754531480647,103.99368789112556,0.513780292759,0.5138888888888888
32,-119.0,130.0,180,3.386056293254581,184.74749738645266,52.06931356863089,104.13849448230108,0.515154998127,0.5152777777777777
32,-119.0,131.0,180,3.3890638641901187,185.62163751773898,52.13975824028114,104.27930013920546,0.516529703494,0.5166666666666667
32,-119.0,132.0,180,3.3920126166546343,186.49567654557637,52.208882513699045,104.41616682821582,0.518100833925,0.5180555555555556
32,-119.0,133.0,180,3.394902695140761,187.36959862480492,52.27669740628426,104.54941143131653,0.519475539292,0.5194444444444445
32,-119.0,134.0,180,3.3977342171020863,188.2433878576969,52.343218723276074,104.67954033404773,0.520850244659,0.5208333333333334
32,-119.0,135.0,180,3.4005072728587318,189.1170282867508,52.408464057393545,104.80715149815654,0.522224950027,0.5222222222222223
32,-119.0,136.0,180,3.4032219254795715,189.99050388743737,52.47244874200162,104.93282046990348,0.523599616811,0.5236111111111111
32,-119.0,137.0,180,3.4058782106408483,190.8637985608884,52.53518234207888,105.05699315310699,0.524974322178,0.525
32,-119.0,138.0,180,3.4084761364608807,191.73689612652495,52.596666495477045,105.17990476618147,0.526349027545,0.5263888888888889
32,-119.0,139.0,180,3.411015683310588,192.6097803146178,52.65689388947209,105.30153949294906,0.527723732913,0.5277777777777778
32,-119.0,140.0,180,3.4134968035994624,193.48243475877243,52.71584888967566,105.42163623613587,0.52909843828,0.5291666666666667
32,-119.0,141.0,180,3.415919421536656,194.3548429883353,52.773509831705184,105.53974011342902,0.530473143647,0.5305555555555556
32,-119.0,142.0,180,3.41828343286675,195.22698842071173,52.82985200764826,105.65528791394391,0.531847849014,0.5319444444444444
32,-119.0,143.0,180,3.4205887045798007,196.09885435359098,52.88485134583946,105.76771151796811,0.533222554382,0.5333333333333333
32,-119.0,144.0,180,3.422835074595203,196.97042395707126,52.93848759354221,105.87653963810874,0.534597259749,0.5347222222222222
32,-119.0,145.0,180,3.4250223514188574,197.84168026567747,52.99074672893896,105.98147987176365,0.535971965116,0.5361111111111111
32,-119.0,146.0,180,3.4271503137731365,198.7126061702652,53.0416218978236,106.08246564470906,0.537543095547,0.5375
32,-119.0,147.0,180,3.429218710199087,199.58318440980466,53.091113075395235,106.17966131128505,0.538917800914,0.5388888888888889
32,-119.0,148.0,180,3.4312272586302575,200.45339756303548,53.139225190806876,106.27342456399678,0.540292506282,0.5402777777777777
32,-119.0,149.0,180,3.4331756459375518,201.32322803998733,53.18596518208117,106.36423413690054,0.541667211649,0.5416666666666666
32,-119.0,150.0,180,3.435063527444404,202.19265807335742,53.231338839726696,106.45259718735882,0.543041878433,0.5430555555555555
32,-119.0,151.0,180,3.4368905264116134,203.06166970973783,53.27534743348129,106.53895202643183,0.5444165838,0.5444444444444444
32,-119.0,152.0,180,3.43865623349106,203.93024480068493,53.31798554647758,106.62358626542964,0.545791289168,0.5458333333333333
32,-119.0,153.0,180,3.44036020614756,204.7983649936225,53.35923965654641,106.70658221049271,0.547165994535,0.5472222222222223
32,-119.0,154.0,180,3.4420019680479954,205.66601172257143,53.3990883235169,106.78780060686245,0.548540699902,0.5486111111111112
32,-119.0,155.0,180,3.443581008416909,206.5331661986962,53.437503770261195,106.86690423894918,0.549915405269,0.55
32,-119.0,156.0,180,3.445096781357616,207.39980940066107,53.474454164413686,106.94341603166421,0.551290110637,0.5513888888888889
32,-119.0,157.0,180,3.4465487051379293,208.26592206478662,53.50990697883542,107.01680140675124,0.552664816004,0.5527777777777778
32,-119.0,158.0,180,3.4479361614394697,209.13148467499707,53.5438317503764,107.08655876634212,0.554039521371,0.5541666666666667
32,-119.0,159.0,180,3.4492584945695657,209.99647745255064,53.576202794166484,107.1523024578437,0.555414226738,0.5555555555555556
32,-119.0,160.0,180,3.450515010634635,210.86088034554217,53.60700037640333,107.21382346620547,0.556788932105,0.5569444444444445
32,-119.0,161.0,180,3.451704976673946,211.72467301816903,53.63621110634287,107.27111770761421,0.558360062537,0.5583333333333333
32,-119.0,162.0,180,3.4528276197525596,212.5878348397506,53.66382664886917,107.32437719713941,0.559734767904,0.5597222222222222
32,-119.0,163.0,180,3.4538821260122634,213.45034487349037,53.6898415605329,107.3739465741009,0.561109473271,0.5611111111111111
32,-119.0,164.0,180,3.4548676396791924,214.31218186497082,53.71425057383186,107.42025350387306,0.562484140055,0.5625
32,-119.0,165.0,180,3.455783262026833,215.1733242303705,53.737045404357175,107.46372462927374,0.563858845423,0.5638888888888889
32,-119.0,166.0,180,3.4566280502930393,216.03375004439133,53.75821218036486,107.50470316048091,0.56523355079,0.5652777777777778
32,-119.0,167.0,180,3.45740101654962,216.89343702788614,53.777729867401526,107.54338144277456,0.566608256157,0.5666666666666667
32,-119.0,168.0,180,3.458101126523023,217.75236253517366,53.795569571130386,107.57976040390554,0.567982961524,0.5680555555555555
32,-119.0,169.0,180,3.4587272983645883,218.61050354102943,53.81169506568225,107.6136421353852,0.569357666892,0.5694444444444444
32,-119.0,170.0,180,3.459278401368777,219.4678366273411,53.82606476870295,107.64465675788412,0.570732372259,0.5708333333333333
32,-119.0,171.0,180,3.459753254637719,220.32433796941328,53.83863413095122,107.67231812036971,0.572107077626,0.5722222222222222
32,-119.0,172.0,180,3.460150625690401,221.17998332191218,53.84935845291182,107.69609819716345,0.573481782993,0.5736111111111111
32,-119.0,173.0,180,3.4604692290147123,222.03474800443382,53.8581957416922,107.71550774537639,0.57485648836,0.575
32,-119.0,174.0,180,3.4607077245605575,222.88860688668368,53.86510860013402,107.73016896535161,0.576231193728,0.5763888888888888
32,-119.0,175.0,180,3.4608647161721433,223.7415343732534,53.8700652405787,107.73986817366024,0.577802324159,0.5777777777777777
32,-119.0,176.0,180,3.4609387499575304,224.59350438797986,53.8730392925728,107.74458006142002,0.579177029526,0.5791666666666667
32,-119.0,177.0,180,3.4609283125934476,225.44449035787216,53.87400868645423,107.74445973594565,0.580551734893,0.5805555555555556
32,-119.0,178.0,180,3.4608318295633445,226.2944651965912,53.87295313327642,107.73980406082146,0.581926401678,0.5819444444444445
32,-119.0,179.0,180,3.460647663326573,227.14340128746565,53.8698516240167,107.7309897196907,0.583301107045,0.5833333333333334
32,-119.0,180.0,180,-3.4603741114165674,132.00872953397038,53.86467952994539,107.71839773300076,0.584675812412,0.5847222222222223
32,-118.0,-180.0,180,-3.45265387000096,131.25387585778114,53.76731668685437,107.52186689718356,0.08605107723,0.08611111111111111
32,-118.0,-179.0,180,-3.4522309352867864,130.40900891986783,53.75933420632594,107.5054309985594,0.0874257825972,0.0875
32,-118.0,-178.0,180,-3.451713185042732,129.56529974019648,53.74918058062633,107.48574591061647,0.0889969130283,0.08888888888888889
32,-118.0,-177.0,180,-3.451098644472783,128.72277892038002,53.73680128153759,107.46260149700578,0.0903716183955,0.09027777777777778
32,-118.0,-176.0,180,-3.4503852634851206,127.88147770437838,53.72213594136956,107.43561265786582,0.0917463237628,0.09166666666666666
32,-118.0,-175.0,180,-3.4495709143323916,127.04142799914104,53.70512096572062,107.40426698550502,0.09312102913,0.09305555555555556
32,-118.0,-174.0,180,-3.4486533891654503,126.20266239584795,53.68569216871385,107.36799209243556,0.0944957344972,0.09444444444444444
32,-118.0,-173.0,180,-3.4476303974981253,125.36521419176775,53.6637876199472,107.32623209268976,0.0958704012816,0.09583333333333334
32,-118.0,-172.0,180,-3.44649956358056,124.52911741275305,53.63934964212841,107.278520428099,0.0972451066489,0.09722222222222222
32,-118.0,-171.0,180,-3.4452584236786388,123.69440683639236,53.61232599091105,107.22453830388784,0.0986198120161,0.09861111111111111
32,-118.0,-170.0,180,-3.44390442325706,122.86111801583846,53.58266985438349,107.16414872601216,0.0999945173833,0.1
32,-118.0,-169.0,180,-3.4424349140635515,122.02928730433457,53.5503387390115,107.09740211474228,0.101369222751,0.10138888888888889
32,-118.0,-168.0,180,-3.4408471511118193,121.19895188045768,53.515292643319164,107.02451226310323,0.102743928118,0.10277777777777777
32,-118.0,-167.0,180,-3.4391382895607774,120.37014977410108,53.47749072698381,106.94580548074988,0.104118633485,0.10416666666666667
32,-118.0,-166.0,180,-3.437305381487719,119.54291989321722,53.436889048886535,106.86165384738234,0.105493338852,0.10555555555555556
32,-118.0,-165.0,180,-3.4353453725530825,118.71730205134152,53.39343755034714,106.77239897936312,0.106868044219,0.10694444444444444
32,-118.0,-164.0,180,-3.4332550985545973,117.89333699592012,53.34707793322285,106.6782807001849,0.108439174651,0.10833333333333334
32,-118.0,-163.0,180,-3.431031281868659,117.0710664374619,53.29774280452733,106.57938039860743,0.109813880018,0.10972222222222222
32,-118.0,-162.0,180,-3.4286705277769074,116.25053307953726,53.245355565981484,106.47558708644226,0.111188585385,0.1111111111111111
32,-118.0,-161.0,180,-3.426169320676124,115.43178064964609,53.189831608940985,106.3665918892477,0.112563290752,0.1125
32,-118.0,-160.0,180,-3.423524020169752,114.61485393097482,53.13108065981229,106.25191104527772,0.113937996119,0.11388888888888889
32,-118.0,-159.0,180,-3.420730857039479,113.79979879506654,53.069009220081796,106.13093398795436,0.115312662904,0.11527777777777778
32,-118.0,-158.0,180,-3.4177859290956487,112.98666223542321,53.003523746592144,106.00298987117942,0.116687368271,0.11666666666666667
32,-118.0,-157.0,180,-3.414685196905429,112.17549240206307,52.93453313394656,105.8674221300191,0.118062073638,0.11805555555555555
32,-118.0,-156.0,180,-3.411424479398056,111.36633863705207,52.861951029599034,105.72366109489019,0.119436779006,0.11944444444444445
32,-118.0,-155.0,180,-3.4079994493467676,110.55925151103088,52.78569678467169,105.57128349447746,0.120811484373,0.12083333333333333
32,-118.0,-154.0,180,-3.404405628727458,109.75428286075577,52.70569548197377,105.41005146414581,0.12218618974,0.12222222222222222
32,-118.0,-153.0,180,-3.4006383839545373,108.95148582767239,52.6218767290401,105.2399245998171,0.123560895107,0.12361111111111112
32,-118.0,-152.0,180,-3.3966929209949734,108.15091489753986,52.53417258786258,105.06104450656666,0.124935600474,0.125
32,-118.0,-151.0,180,-3.3925642803620684,107.35262594112181,52.4425148522994,104.873693590385,0.126310305842,0.12638888888888888
32,-118.0,-150.0,180,-3.3882473319911734,106.5566762559587,52.34683158747661,104.67823321557384,0.127881436273,0.12777777777777777
32,-118.0,-149.0,180,-3.3837367700002328,105.76312460923545,52.24704464011391,104.47503075974139,0.12925614164,0.12916666666666668
32,-118.0,-148.0,180,-3.379027107338857,104.97203128175572,52.14306692264838,104.26438488345718,0.130630847007,0.13055555555555556
32,-118.0,-147.0,180,-3.3741126703305113,104.18345811303215,52.03480084318195,104.04645853133201,0.132005552374,0.13194444444444445
32,-118.0,-146.0,180,-3.3689875931133777,103.39746854749998,51.92213809694335,103.82122883025443,0.133380257742,0.13333333333333333
32,-118.0,-145.0,180,-3.363645811986512,102.61412768185822,51.80496008882889,103.58846109862024,0.134754963109,0.13472222222222222
32,-118.0,-144.0,180,-3.358081059669161,101.83350231353974,51.683139881391725,103.3477089276713,0.136129629893,0.1361111111111111
32,-118.0,-143.0,180,-3.352286859482364,101.05566099030835,51.55654493260613,103.09834115198049,0.137504335261,0.1375
32,-118.0,-142.0,180,-3.3462565194634366,100.28067406097725,51.42503984299117,102.83959091631854,0.138879040628,0.1388888888888889
32,-118.0,-141.0,180,-3.3399831264255293,99.50861372723827,51.2884898524689,102.57062261371509,0.140253745995,0.14027777777777778
32,-118.0,-140.0,180,-3.3334595399761606,98.739554096588,51.14676367492787,102.29060597820794,0.141628451362,0.14166666666666666
32,-118.0,-139.0,180,-3.3266783865105487,97.97357123632989,50.99973570230869,101.99878951678153,0.143003156729,0.14305555555555555
32,-118.0,-138.0,180,-3.3196320531976258,97.21074322862732,50.84728723025654,101.69456386533582,0.144377862097,0.14444444444444443
32,-118.0,-137.0,180,-3.312312681978843,96.45115022657555,50.68930665249747,101.37750787563323,0.145752567464,0.14583333333333334
32,-118.0,-136.0,180,-3.3047121636023884,95.69487451125286,50.52568861269453,101.04741205476387,0.147323697895,0.14722222222222223
32,-118.0,-135.0,180,-3.2968221317179904,94.94200054970533,50.356331750737155,100.70427690696665,0.148698403262,0.1486111111111111
32,-118.0,-134.0,180,-3.288633957060464,94.19261505380875,50.18113650875954,100.34828704896871,0.150073108629,0.15
32,-118.0,-133.0,180,-3.2801387417531425,93.44680703994496,50.00000162087146,99.9797637442871,0.151447813997,0.15138888888888888
32,-118.0,-132.0,180,-3.2713273137657577,92.70466788941658,49.81282097630872,99.59910204176747,0.152822519364,0.1527777777777778
32,-118.0,-131.0,180,-3.2621902215648353,91.96629140951704,49.61948105632635,99.20669999590704,0.154197224731,0.15416666666666667
32,-118.0,-130.0,180,-3.2527177289986233,91.23177389515683,49.419858648857996,98.80288761265203,0.155571891515,0.15555555555555556
32,-118.0,-129.0,180,-3.242899810462541,90.50121419093765,49.213819249520164,98.38786182999452,0.156946596883,0.15694444444444444
32,-118.0,-128.0,180,-3.232726146395634,89.77471375355049,49.001217291968686,97.96163805364448,0.15832130225,0.15833333333333333
32,-118.0,-127.0,180,-3.2221861191631116,89.05237671435816,48.781896651467996,97.52401859315198,0.159696007617,0.1597222222222222
32,-118.0,-126.0,180,-3.211268809385001,88.33430994200909,48.55569270130257,97.07458440079263,0.161070712984,0.16111111111111112
32,-118.0,-125.0,180,-3.1999629927761815,87.6206231049088,48.32243460290576,96.61270768463572,0.162445418352,0.1625
32,-118.0,-124.0,180,-3.1882571375685154,86.91142873335936,48.08194866240656,96.13758559533812,0.163820123719,0.1638888888888889
32,-118.0,-123.0,180,-3.1761394025916045,86.20684228115638,47.83406146289881,95.64829012063969,0.165194829086,0.16527777777777777
32,-118.0,-122.0,180,-3.1635976360946683,85.50698218641115,47.5786032784018,95.1438278541076,0.166765959517,0.16666666666666666
32,-118.0,-121.0,180,-3.150619375398327,84.8119699313447,47.315410734226454,94.62320615363357,0.168140664884,0.16805555555555557
32,-118.0,-120.0,180,-3.1371918474715064,84.12193010077512,47.04432884994018,94.08549514935108,0.169515370252,0.16944444444444445
32,-118.0,-119.0,180,-3.1233019705353584,83.43699043899473,46.76521285021414,93.52988633741064,0.170890075619,0.17083333333333334
32,-118.0,-118.0,180,-3.1089363568028325,82.75728190470731,46.47792846950317,92.9557343598132,0.172264780986,0.17222222222222222
32,-118.0,-117.0,180,-3.0940813164694414,82.08293872366725,46.182351222755074,92.36258713849169,0.173639486353,0.1736111111111111
32,-118.0,-116.0,180,-3.0787228630776626,81.41409843863255,45.878365868695134,91.75019770028165,0.175014153138,0.175
32,-118.0,-115.0,180,-3.0628467203842322,80.75090195621449,45.56586458877771,91.11851917016826,0.176388858505,0.1763888888888889
32,-118.0,-114.0,180,-3.046438330866408,80.09349359017251,45.24474442948391,90.46768363449763,0.177763563872,0.17777777777777778
32,-118.0,-113.0,180,-3.029482866009637,79.4420211006734,44.91490566751767,89.79796866008998,0.179138269239,0.17916666666666667
32,-118.0,-112.0,180,-3.0119652385254287,78.79663572899508,44.57624913736576,89.1097551847035,0.180512974607,0.18055555555555555
32,-118.0,-111.0,180,-2.993870116653684,78.15749222712658,44.228674446909494,88.40347849581133,0.181887679974,0.18194444444444444
32,-118.0,-110.0,180,-2.9751819407089855,77.52474888167512,43.872078359853866,87.67957898236223,0.183262385341,0.18333333333333332
32,-118.0,-109.0,180,-2.955884942034535,76.89856753145897,43.50635437852314,86.93845743002876,0.184637090708,0.18472222222222223
32,-118.0,-108.0,180,-2.9359631645307225,76.27911357812829,43.13139155194865,86.18043233465997,0.186208221139,0.18611111111111112
32,-118.0,-107.0,180,-2.9154004889274496,75.66655598912087,42.747075801771445,85.40571035386124,0.187582926507,0.1875
32,-118.0,-106.0,180,-2.894180659970014,75.06106729222505,42.35329008441844,84.61436432912419,0.188957631874,0.18888888888888888
32,-118.0,-105.0,180,-2.872287316687395,74.46282356098997,41.94991622510873,83.80632355006226,0.190332337241,0.19027777777777777
32,-118.0,-104.0,180,-2.8497040259089643,73.87200439018969,41.53683720458169,82.98137500463274,0.191707042608,0.19166666666666668
32,-118.0,-103.0,180,-2.826414319190472,73.28879286052143,41.113938267936796,82.1391724960808,0.193081747975,0.19305555555555556
32,-118.0,-102.0,180,-2.8024017333027063,72.71337549168942,40.68111062227819,81.27925763008692,0.19445641476,0.19444444444444445
32,-118.0,-101.0,180,-2.7776498544257575,72.145942183005,40.23825246429528,80.40108367292552,0.195831120127,0.19583333333333333
32,-118.0,-100.0,180,-2.752142366178429,71.58668614061474,39.78527203972122,79.50404474447478,0.197205825494,0.19722222222222222
32,-118.0,-99.0,180,-2.725863101595333,71.03580379045674,39.322089352623756,78.58750698958909,0.198580530862,0.1986111111111111
32,-118.0,-98.0,180,-2.6987960991436526,70.49349467603801,38.848637702662494,77.65083864500656,0.199955236229,0.2
32,-118.0,-97.0,180,-2.6709256628468294,69.95996134012698,38.36486542328951,76.69343996328887,0.201329941596,0.2013888888888889
32,-118.0,-96.0,180,-2.6422364265534686,69.43540918946468,37.87073683273863,75.71476617564792,0.202704646963,0.20277777777777778
32,-118.0,-95.0,180,-2.612713422356205,68.92004634161673,37.366232519429296,74.71434898984863,0.204079352331,0.20416666666666666
32,-118.0,-94.0,180,-2.582342153127061,68.41408345311608,36.85135055098898,73.69181230526864,0.205650482762,0.20555555555555555
32,-118.0,-93.0,180,-2.551108669092607,67.91773352808818,36.32610598093428,72.64688165126597,0.207025188129,0.20694444444444443
32,-118.0,-92.0,180,-2.5189996483242085,67.43121170660253,35.79053099920529,71.57939080381915,0.208399893496,0.20833333333333334
32,-118.0,-91.0,180,-2.4860024809656323,66.95473503205986,35.24467464273214,70.48928126564688,0.209774598863,0.20972222222222223
32,-118.0,-90.0,180,-2.4521053569624427,66.48852219700838,34.688602724987035,69.37660005724278,0.21114930423,0.2111111111111111
32,-118.0,-89.0,180,-2.4172973569954084,66.03279326687435,34.12239744320227,68.24149308695738,0.212524009598,0.2125
32,-118.0,-88.0,180,-2.381568546253543,65.58776938120921,33.546156027468015,67.08419635493495,0.213898676382,0.21388888888888888
32,-118.0,-87.0,180,-2.3449100706124217,65.15367243218196,32.9599919708726,65.90502684142814,0.215273381749,0.2152777777777778
32,-118.0,-86.0,180,-2.3073142547104126,64.73072472019216,32.36403384533021,64.70437169120244,0.216648087117,0.21666666666666667
32,-118.0,-85.0,180,-2.268774701340401,64.31914858664395,31.758424739506268,63.48267578242276,0.218022792484,0.21805555555555556
32,-118.0,-84.0,180,-2.229286391498673,63.919166024100974,31.143323058197584,62.24043436389519,0.219397497851,0.21944444444444444
32,-118.0,-83.0,180,-2.188845784356921,63.530998264237525,30.5189013939857,60.978181308728196,0.220772203218,0.22083333333333333
32,-118.0,-82.0,180,-2.147450916349226,63.154865344218564,29.885347324659737,59.696480301532766,0.222146908585,0.2222222222222222
32,-118.0,-81.0,180,-2.105101498495296,62.790985652363204,29.24286309682853,58.39592129151409,0.223521613953,0.22361111111111112
32,-118.0,-80.0,180,-2.0617990110154083,62.439575454190354,28.59166627119506,57.07711142774497,0.225092744384,0.225
32,-118.0,-79.0,180,-2.017546794233833,62.100848400192326,27.93198819950631,55.74067213422344,0.226467449751,0.2263888888888889
32,-118.0,-78.0,180,-1.9723501347174435,61.77501501694408,27.264076926736386,54.38723853184942,0.227842155118,0.22777777777777777
32,-118.0,-77.0,180,-1.9262163455572994,61.462282183415105,26.588194981619516,53.017454274158894,0.229216860485,0.22916666666666666
32,-118.0,-76.0,180,-1.8791548396746571,61.162852594620134,25.90462074496505,51.63197460880763,0.230591565853,0.23055555555555557
32,-118.0,-75.0,180,-1.831177195021607,60.876924215001935,25.213648065214127,50.231464738405464,0.23196627122,0.23194444444444445
32,-118.0,-74.0,180,-1.7822972105516843,60.604689724199474,24.515587181978116,48.81660260369224,0.233340938004,0.23333333333333334
32,-118.0,-73.0,180,-1.7325309518593857,60.34633595809387,23.81076432803407,47.38808137678567,0.234715643372,0.23472222222222222
