L,phi,psi,omega,d,theta,rg,re,R
10,-176.0,23.0,180,1.67602678413,58.084023946,40.0008750989,11.5449089411,0.287511968869
10,-176.0,24.0,180,1.72854004925,58.5156006872,42.2046574146,11.9378219354,0.288886674236
10,-176.0,25.0,180,1.77989952951,58.9597676653,44.4612769519,12.3281828677,0.290261379603
10,-176.0,26.0,180,1.83010691393,59.4162405718,46.7679548895,12.7158064699,0.29163608497
10,-176.0,27.0,180,1.87916619617,59.8847359893,49.1219266094,13.1005213135,0.293010790338
10,-176.0,28.0,180,1.92708350452,60.3649719284,51.5204381234,13.4821660378,0.294385495705
10,-176.0,29.0,180,1.97386693281,60.8566683231,53.9607571877,13.8605885085,0.295760201072
10,-176.0,30.0,180,2.01952637388,61.3595474846,56.4401665358,14.2356435615,0.297134906439
10,-176.0,31.0,180,2.06407335646,61.8733345144,58.9559730656,14.6071919717,0.298509611806
10,-176.0,32.0,180,2.10752088674,62.3977576781,61.5055100538,14.9751001815,0.299884317174
10,-176.0,33.0,180,2.14988329535,62.9325487413,64.0861451538,15.3392399748,0.301259022541
10,-176.0,34.0,180,2.19117609044,63.4774432678,66.6952675894,15.6994855214,0.302633727908
10,-176.0,35.0,180,2.23141581742,64.032180884,69.3303024434,16.0557152453,0.304204858339
10,-176.0,36.0,180,2.27061992581,64.5965055083,71.9887101169,16.4078110266,0.305579563706
10,-176.0,37.0,180,2.30880664328,65.1701655505,74.6679823428,16.7556571803,0.306954230491
10,-176.0,38.0,180,2.34599485739,65.75291408,77.3656499183,17.0991412624,0.308328935858
10,-176.0,39.0,180,2.38220400469,66.3445089673,80.0792783119,17.4381536997,0.309703641225
10,-176.0,40.0,180,2.41745396755,66.9447129987,82.806476563,17.7725885633,0.311078346593
10,-176.0,41.0,180,2.45176497836,67.5532939666,85.5448845209,18.1023420499,0.31245305196
10,-176.0,42.0,180,2.48515753106,68.1700247388,88.2921924715,18.4273150402,0.313827757327
10,-176.0,43.0,180,2.51765229986,68.7946833056,91.0461283893,18.7474121118,0.315202462694
10,-176.0,44.0,180,2.54927006477,69.4270528091,93.8044631877,19.0625416581,0.316577168061
10,-176.0,45.0,180,2.58003164377,70.0669215551,96.5650158127,19.3726174628,0.317951873429
10,-176.0,46.0,180,2.60995783132,70.7140830091,99.3256556669,19.6775587052,0.319326578796
10,-176.0,47.0,180,2.63906934284,71.3683357786,102.084295174,19.9772896108,0.320701284163
10,-176.0,48.0,180,2.66738676487,72.0294835829,104.838900948,20.271741131,0.32207598953
10,-176.0,49.0,180,2.6949305106,72.6973352108,107.587497508,20.5608512469,0.323647119961
10,-176.0,50.0,180,2.72172078039,73.371704469,110.328161624,20.8445650936,0.325021825329
10,-176.0,51.0,180,2.74777752697,74.0524101217,113.059030868,21.1228357399,0.326396492113
10,-176.0,52.0,180,2.77312042501,74.7392758216,115.778306282,21.3956248627,0.32777119748
10,-176.0,53.0,180,2.79776884469,75.4321300353,118.48425215,21.6629026623,0.329145902847
10,-176.0,54.0,180,2.82174182906,76.1308059621,121.1752029,21.9246490708,0.330520608215
10,-176.0,55.0,180,2.84505807474,76.8351414481,123.849560574,22.180853448,0.331895313582
10,-176.0,56.0,180,2.86773591587,77.5449788961,126.50580496,22.4315154876,0.333270018949
10,-176.0,57.0,180,2.88979331085,78.2601651727,129.142489902,22.6766448427,0.334644724316
10,-176.0,58.0,180,2.91124783175,78.9805515118,131.758248665,22.9162621346,0.336019429684
10,-176.0,59.0,180,2.9321166561,79.7059934164,134.351795548,23.1503984568,0.337394135051
10,-176.0,60.0,180,2.95241656077,80.4363505588,136.921930459,23.3790955968,0.338768840418
10,-176.0,61.0,180,2.97216391789,81.17148668,139.467536267,23.6024061597,0.340143545785
10,-176.0,62.0,180,2.99137469244,81.9112694877,141.987585739,23.8203933405,0.341518251153
10,-176.0,63.0,180,3.01006444141,82.655570555,144.481138251,24.0331306384,0.343089381584
10,-176.0,64.0,180,3.02824831438,83.4042652185,146.947342219,24.2407019367,0.344464086951
10,-176.0,65.0,180,3.04594105528,84.157232477,149.385440233,24.4432006284,0.345838753735
10,-176.0,66.0,180,3.0631570053,84.9143548911,151.794753155,24.6407291555,0.347213459102
10,-176.0,67.0,180,3.07991010669,85.6755184836,154.174703536,24.8333992773,0.34858816447
10,-176.0,68.0,180,3.09621390742,86.4406126411,156.524796055,25.0213304657,0.349962869837
10,-176.0,69.0,180,3.11208156656,87.2095300166,158.844617971,25.2046494808,0.351337575204
10,-176.0,70.0,180,3.1275258603,87.9821664342,161.133846506,25.3834900288,0.352712280571
10,-176.0,71.0,180,3.14255918842,88.7584207951,163.392237373,25.557991276,0.354086985939
10,-176.0,72.0,180,3.15719358126,89.5381949852,165.619623638,25.7282972325,0.355461691306
10,-176.0,73.0,180,3.17144070709,90.3213937846,167.815914648,25.894556188,0.356836396673
10,-176.0,74.0,180,3.18531187967,91.1079247794,169.981092882,26.0569189372,0.35821110204
10,-176.0,75.0,180,3.19881806612,91.8976982748,172.115199919,26.2155383179,0.359585807408
10,-176.0,76.0,180,3.21196989498,92.6906272109,174.218346328,26.3705680567,0.360960512775
10,-176.0,77.0,180,3.22477766435,93.48662708,176.290693655,26.5221616105,0.362531643206
10,-176.0,78.0,180,3.23725135016,94.2856158461,178.33245885,26.6704713663,0.363906348573
10,-176.0,79.0,180,3.24940061443,95.0875138668,180.343900657,26.8156473332,0.365281015357
10,-176.0,80.0,180,3.26123481363,95.892243817,182.325320969,26.9578364607,0.366655720725
10,-176.0,81.0,180,3.27276300693,96.6997306144,184.27705406,27.0971814025,0.368030426092
10,-176.0,82.0,180,3.28399396449,97.5099013479,186.199463281,27.2338198505,0.369405131459
10,-176.0,83.0,180,3.29493617559,98.3226852071,188.092933472,27.3678833899,0.370779836826
10,-176.0,84.0,180,3.30559785676,99.1380134147,189.957866075,27.4994972395,0.372154542194
10,-176.0,85.0,180,3.31598695978,99.95581916,191.794677484,27.6287790957,0.373529247561
10,-176.0,86.0,180,3.32611117948,100.776037535,193.603786857,27.7558387946,0.374903952928
10,-176.0,87.0,180,3.33597796154,101.598605473,195.385614995,27.8807777718,0.376278658295
10,-176.0,88.0,180,3.34559451005,102.423461688,197.140580062,28.0036884784,0.377653363663
10,-176.0,89.0,180,3.35496779495,103.250546614,198.869090393,28.1246543643,0.37902806903
10,-176.0,90.0,180,3.3641045593,104.079802353,200.571547256,28.2437496706,0.380402774397
10,-176.0,91.0,180,3.37301132638,104.911172616,202.248332051,28.361039139,0.381973904828
10,-176.0,92.0,180,3.38169440667,105.744602675,203.899808622,28.4765780902,0.383348610195
10,-176.0,93.0,180,3.39015990458,106.580039305,205.52632217,28.5904128503,0.38472327698
10,-176.0,94.0,180,3.39841372504,107.41743074,207.128192771,28.7025805162,0.386097982347
10,-176.0,95.0,180,3.40646157995,108.256726622,208.705716807,28.8131096804,0.387472687714
10,-176.0,96.0,180,3.41430899437,109.097877956,210.259165771,28.9220206805,0.388847393081
10,-176.0,97.0,180,3.42196131263,109.940837064,211.788785023,29.0293261434,0.390222098449
10,-176.0,98.0,180,3.42942370415,110.785557543,213.294793994,29.1350314875,0.391596803816
10,-176.0,99.0,180,3.43670116922,111.63199422,214.777384827,29.2391356416,0.392971509183
10,-176.0,100.0,180,3.44379854449,112.480103116,216.236725554,29.3416316086,0.39434621455
10,-176.0,101.0,180,3.45072050835,113.329841402,217.672962172,29.4425076444,0.395720919917
10,-176.0,102.0,180,3.45747158612,114.181167362,219.08621638,29.5417473682,0.397095625285
10,-176.0,103.0,180,3.46405615509,115.03404036,220.476589369,29.639330903,0.398470330652
10,-176.0,104.0,180,3.47047844938,115.888420799,221.844167715,29.7352360086,0.399845036019
10,-176.0,105.0,180,3.47674256468,116.744270091,223.189017353,29.829438194,0.40141616645
10,-176.0,106.0,180,3.48285246274,117.601550621,224.511194828,29.9219119839,0.402790871817
10,-176.0,107.0,180,3.48881197585,118.460225715,225.810744438,30.0126316053,0.404165538602
10,-176.0,108.0,180,3.49462481103,119.320259613,227.087703682,30.101571736,0.405540243969
10,-176.0,109.0,180,3.50029455418,120.181617431,228.34210395,30.1887080471,0.406914949336
10,-176.0,110.0,180,3.50582467402,121.044265141,229.573976339,30.2740181131,0.408289654704
10,-176.0,111.0,180,3.51121852597,121.908169536,230.783351011,30.3574817707,0.409664360071
10,-176.0,112.0,180,3.51647935576,122.773298207,231.970262164,30.4390818819,0.411039065438
10,-176.0,113.0,180,3.5216103031,123.639619514,233.134748147,30.5188045308,0.412413770805
10,-176.0,114.0,180,3.52661440506,124.507102561,234.276857693,30.5966397654,0.413788476172
10,-176.0,115.0,180,3.53149459937,125.375717174,235.39664877,30.6725816783,0.41516318154
10,-176.0,116.0,180,3.53625372771,126.245433875,236.494188247,30.7466285914,0.416537886907
10,-176.0,117.0,180,3.54089453871,127.116223858,237.569561479,30.8187836612,0.417912592274
10,-176.0,118.0,180,3.54541969097,127.988058969,238.622864093,30.8890543841,0.419287297641
10,-176.0,119.0,180,3.5498317559,128.860911683,239.654209998,30.9574532554,0.420858428072
10,-176.0,120.0,180,3.55413322052,129.734755084,240.66372719,31.023997079,0.42223313344
10,-176.0,121.0,180,3.55832649009,130.609562844,241.65156165,31.0887073719,0.423607800224
10,-176.0,122.0,180,3.56241389071,131.485309203,242.617876115,31.1516099878,0.424982505591
10,-176.0,123.0,180,3.56639767174,132.361968953,243.562848666,31.2127348405,0.426357210959
10,-176.0,124.0,180,3.57028000823,133.239517414,244.486674072,31.2721157427,0.427731916326
10,-176.0,125.0,180,3.57406300317,134.117930424,245.389563451,31.3297899454,0.429106621693
10,-176.0,126.0,180,3.57774868974,134.997184314,246.27173943,31.3857978125,0.43048132706
10,-176.0,127.0,180,3.58133903338,135.877255895,247.133439483,31.4401824097,0.431856032427
10,-176.0,128.0,180,3.58483593388,136.758122443,247.974910953,31.4929890261,0.433230737795
10,-176.0,129.0,180,3.58824122732,137.63976168,248.79641283,31.5442648154,0.434605443162
10,-176.0,130.0,180,3.59155668798,138.522151762,249.598211571,31.5940582325,0.435980148529
10,-176.0,131.0,180,3.59478403012,139.405271262,250.380579939,31.642418566,0.437354853896
10,-176.0,132.0,180,3.59792490978,140.289099155,251.143795051,31.6893954926,0.438729559264
10,-176.0,133.0,180,3.60098092644,141.173614808,251.888136491,31.735038535,0.440300689695
10,-176.0,134.0,180,3.60395362463,142.058797962,252.613884429,31.7793966808,0.441675395062
10,-176.0,135.0,180,3.6068444955,142.94462872,253.321318406,31.8225179493,0.443050061846
10,-176.0,136.0,180,3.60965497829,143.831087536,254.010713594,31.8644489298,0.444424767214
10,-176.0,137.0,180,3.61238646181,144.718155202,254.682340983,31.9052344596,0.445799472581
10,-176.0,138.0,180,3.61504028576,145.605812834,255.336465014,31.9449171871,0.447174177948
10,-176.0,139.0,180,3.61761774211,146.494041862,255.973341047,31.9835373424,0.448548883315
10,-176.0,140.0,180,3.62012007632,147.382824018,256.593216097,32.0211325031,0.449923588682
10,-176.0,141.0,180,3.6225484886,148.272141325,257.196325353,32.0577372661,0.45129829405
10,-176.0,142.0,180,3.62490413506,149.161976087,257.782890243,32.0933830587,0.452672999417
10,-176.0,143.0,180,3.62718812883,150.052310875,258.353123222,32.1280982206,0.454047704784
10,-176.0,144.0,180,3.62940154115,150.943128523,258.907219377,32.1619075857,0.455422410151
10,-176.0,145.0,180,3.63154540237,151.83441211,259.445360979,32.1948327068,0.456797115519
10,-176.0,146.0,180,3.63362070297,152.726144957,259.96771587,32.2268917636,0.458171820886
10,-176.0,147.0,180,3.63562839447,153.618310614,260.474435469,32.2580994316,0.459742951317
10,-176.0,148.0,180,3.63756939038,154.510892852,260.965657686,32.2884673015,0.461117656684
10,-176.0,149.0,180,3.639444567,155.403875653,261.441504957,32.3180036279,0.462492323469
10,-176.0,150.0,180,3.64125476429,156.2972432,261.902085131,32.3467137585,0.463867028836
10,-176.0,151.0,180,3.64300078665,157.190979871,262.347491916,32.3746000947,0.465241734203
10,-176.0,152.0,180,3.64468340363,158.085070229,262.777805272,32.4016624033,0.46661643957
10,-176.0,153.0,180,3.64630335072,158.979499013,263.193092462,32.427897983,0.467991144937
10,-176.0,154.0,180,3.64786132995,159.874251131,263.593408651,32.4533019779,0.469365850305
10,-176.0,155.0,180,3.64935801058,160.769311651,263.978796976,32.4778674608,0.470740555672
10,-176.0,156.0,180,3.65079402971,161.664665794,264.34929081,32.5015858128,0.472115261039
10,-176.0,157.0,180,3.65216999286,162.560298924,264.704913676,32.5244469959,0.473489966406
10,-176.0,158.0,180,3.65348647448,163.456196545,265.045680904,32.5464397431,0.474864671774
10,-176.0,159.0,180,3.65474401855,164.352344289,265.371600266,32.5675518715,0.476239377141
10,-176.0,160.0,180,3.655943139,165.248727909,265.682672728,32.5877704533,0.477614082508
10,-176.0,161.0,180,3.65708432018,166.145333275,265.978894387,32.6070822017,0.479185212939
10,-176.0,162.0,180,3.65816801735,167.042146364,266.260256626,32.6254735948,0.480559918306
10,-176.0,163.0,180,3.659194657,167.939153254,266.526746835,32.642931113,0.481934585091
10,-176.0,164.0,180,3.66016463729,168.836340117,266.778350586,32.6594415367,0.483309290458
10,-176.0,165.0,180,3.66107832837,169.733693212,267.01505096,32.6749920112,0.484683995825
10,-176.0,166.0,180,3.66193607271,170.631198877,267.236830329,32.6895703277,0.486058701192
10,-176.0,167.0,180,3.66273818542,171.528843524,267.443670941,32.7031650735,0.48743340656
10,-176.0,168.0,180,3.66348495448,172.426613633,267.635555318,32.7157657244,0.488808111927
10,-176.0,169.0,180,3.66417664101,173.324495744,267.812466606,32.7273627893,0.490182817294
10,-176.0,170.0,180,3.66481347953,174.222476448,267.974389944,32.7379479592,0.491557522661
10,-176.0,171.0,180,3.66539567806,175.120542387,268.121311882,32.74751412,0.492932228029
10,-176.0,172.0,180,3.66592341841,176.018680242,268.253221445,32.7560555008,0.494306933396
10,-176.0,173.0,180,3.66639685623,176.916876728,268.370110035,32.7635676756,0.495681638763
10,-176.0,174.0,180,3.6668161212,177.815118588,268.471971658,32.7700475936,0.49705634413
10,-176.0,175.0,180,3.66718131712,178.713392587,268.558803192,32.7754936252,0.498627474561
10,-176.0,176.0,180,3.66749252196,179.611685507,268.630604188,32.779905551,0.500002179929
10,-176.0,177.0,180,3.66774978792,180.509984136,268.687377067,32.7832845489,0.501376846713
10,-176.0,178.0,180,3.66795314151,181.408275266,268.729126752,32.7856331621,0.50275155208
10,-176.0,179.0,180,3.6681025835,182.306545687,268.755860948,32.7869552706,0.504126257447
10,-176.0,180.0,180,-3.66819808892,176.795217823,268.767589404,32.7872560204,0.505500962815
10,-175.0,-180.0,180,-3.66774740876,175.994186234,268.713714714,32.7834180011,0.00687622763253
10,-175.0,-179.0,180,-3.66780578889,175.096113203,268.711563168,32.782672917,0.00825093299976
10,-175.0,-178.0,180,-3.66781003326,174.198112492,268.694462827,32.7809311824,0.00962563836699
10,-175.0,-177.0,180,-3.6677600232,173.300197427,268.662429772,32.7782026042,0.0111967687981
10,-175.0,-176.0,180,-3.66765561389,172.402381377,268.615479509,32.7744977089,0.0125714741653
10,-175.0,-175.0,180,-3.66749663423,171.504677756,268.55362752,32.7698277051,0.0139461795325
10,-175.0,-174.0,180,-3.66728288665,170.607100034,268.476887933,32.7642042812,0.0153208848997
10,-175.0,-173.0,180,-3.66701414687,169.70966174,268.385273354,32.7576395125,0.0166955516842
10,-175.0,-172.0,180,-3.66669016376,168.812376471,268.278793543,32.7501456288,0.0180702570514
10,-175.0,-171.0,180,-3.666310659,167.915257897,268.157455442,32.7417349381,0.0194449624186
10,-175.0,-170.0,180,-3.66587532684,167.018319768,268.021261723,32.7324195812,0.0208196677858
10,-175.0,-169.0,180,-3.66538383381,166.121575923,267.870210881,32.7222114414,0.0221943731531
10,-175.0,-168.0,180,-3.66483581838,165.225040293,267.704295833,32.711121908,0.0235690785203
10,-175.0,-167.0,180,-3.66423089058,164.328726911,267.523502879,32.6991616509,0.0249437838875
10,-175.0,-166.0,180,-3.66356863164,163.432649917,267.327812378,32.6863406022,0.0263184892547
10,-175.0,-165.0,180,-3.66284859358,162.536823569,267.117195926,32.6726675414,0.027693194622
10,-175.0,-164.0,180,-3.66207029877,161.641262245,266.891617219,32.6581500951,0.0290678999892
10,-175.0,-163.0,180,-3.66123323944,160.745980453,266.651030825,32.6427944601,0.0306390304203
10,-175.0,-162.0,180,-3.6603368772,159.850992839,266.395381062,32.6266052309,0.0320137357875
10,-175.0,-161.0,180,-3.65938064252,158.956314194,266.124602349,32.6095852641,0.0333884411547
10,-175.0,-160.0,180,-3.65836393413,158.061959461,265.838617442,32.5917354785,0.0347631465219
10,-175.0,-159.0,180,-3.65728611849,157.167943746,265.537337742,32.5730546627,0.0361378133064
10,-175.0,-158.0,180,-3.6561465291,156.27428232,265.220662099,32.5535393879,0.0375125186736
10,-175.0,-157.0,180,-3.65494446588,155.380990634,264.888477535,32.5331838819,0.0388872240408
10,-175.0,-156.0,180,-3.65367919449,154.488084322,264.540657827,32.5119798475,0.040261929408
10,-175.0,-155.0,180,-3.65234994555,153.595579215,264.177064416,32.4899164671,0.0416366347753
10,-175.0,-154.0,180,-3.65095591393,152.703491343,263.797543839,32.4669801483,0.0430113401425
10,-175.0,-153.0,180,-3.6494962579,151.81183695,263.401931442,32.4431546889,0.0443860455097
10,-175.0,-152.0,180,-3.64797009835,150.9206325,262.9900491,32.4184211659,0.045760750877
10,-175.0,-151.0,180,-3.64637651782,150.029894688,262.561706042,32.3927578928,0.0471354562442
10,-175.0,-150.0,180,-3.64471455969,149.139640446,262.116699128,32.3661405263,0.0485101616114
10,-175.0,-149.0,180,-3.6429832271,148.249886958,261.65481337,32.3385420527,0.0500812920425
10,-175.0,-148.0,180,-3.64118148204,147.360651667,261.175823022,32.3099329555,0.0514559974097
10,-175.0,-147.0,180,-3.63930824422,146.471952286,260.679492409,32.2802813269,0.0528307027769
10,-175.0,-146.0,180,-3.63736239003,145.583806807,260.165575587,32.2495530045,0.0542054081442
10,-175.0,-145.0,180,-3.63534275136,144.696233517,259.633819376,32.2177117756,0.0555800749286
10,-175.0,-144.0,180,-3.63324811439,143.809251,259.0839639,32.1847196788,0.0569547802958
10,-175.0,-143.0,180,-3.63107721837,142.922878159,258.515741494,32.1505369994,0.058329485663
10,-175.0,-142.0,180,-3.62882875432,142.03713422,257.928882432,32.1151229377,0.0597041910303
10,-175.0,-141.0,180,-3.62650136363,141.152038748,257.323112148,32.0784355517,0.0610788963975
10,-175.0,-140.0,180,-3.62409363668,140.267611657,256.698155715,32.0404322914,0.0624536017647
10,-175.0,-139.0,180,-3.62160411137,139.383873226,256.053737479,32.0010703019,0.0638283071319
10,-175.0,-138.0,180,-3.61903127156,138.500844108,255.389583608,31.9603067218,0.0652030124992
10,-175.0,-137.0,180,-3.61637354549,137.618545348,254.705423277,31.9180991514,0.0665777178664
10,-175.0,-136.0,180,-3.61362930411,136.736998393,254.000990297,31.8744059056,0.0679524232336
